year,nonth,state,county,rate
2016,November,Texas,Coryell County,4.2
2016,November,Texas,Ector County,5.3
2016,November,Texas,Camp County,6.2
2016,November,Texas,Wise County,4.1
2016,November,Texas,Fannin County,3.6
2016,November,Texas,Titus County,5.8
2016,November,Texas,Potter County,3.2
2016,November,Texas,Liberty County,7.0
2016,November,Texas,Travis County,2.9
2016,November,Texas,Henderson County,4.4
2016,November,Texas,San Jacinto County,5.9
2016,November,Texas,Jackson County,4.4
2016,November,Texas,Lynn County,3.6
2016,November,Texas,Comanche County,4.0
2016,November,Texas,Hidalgo County,7.1
2016,November,Texas,Blanco County,2.7
2016,November,Texas,Hall County,6.7
2016,November,Texas,Cass County,6.7
2016,November,Texas,Culberson County,3.4
2016,November,Texas,Reeves County,4.7
2016,November,Texas,Montague County,4.4
2016,November,Texas,Willacy County,10.8
2016,November,Texas,Bell County,4.1
2016,November,Texas,Irion County,3.2
2016,November,Texas,Cottle County,4.6
2016,November,Texas,Midland County,3.6
2016,November,Texas,Mills County,3.8
2016,November,Texas,Coke County,3.6
2016,November,Texas,McCulloch County,4.0
2016,November,Texas,Houston County,4.4
2016,November,Texas,Leon County,6.1
2016,November,Texas,Austin County,4.7
2016,November,Texas,Webb County,4.1
2016,November,Texas,Collin County,3.2
2016,November,Texas,Palo Pinto County,4.9
2016,November,Texas,San Patricio County,7.2
2016,November,Texas,Andrews County,4.0
2016,November,Texas,Tom Green County,3.9
2016,November,Texas,Dewitt County,5.2
2016,November,Texas,Sherman County,2.9
2016,November,Texas,Uvalde County,5.1
2016,November,Texas,Rusk County,5.3
2016,November,Texas,Dallas County,3.6
2016,November,Texas,Hamilton County,4.4
2016,November,Texas,Jones County,5.5
2016,November,Texas,Archer County,3.8
2016,November,Texas,Yoakum County,4.3
2016,November,Texas,Llano County,3.8
2016,November,Texas,Hudspeth County,6.0
2016,November,Texas,Mitchell County,6.7
2016,November,Texas,Morris County,11.1
2016,November,Nevada,Carson City,5.3
2016,November,Nevada,Nye County,6.6
2016,November,Nevada,Humboldt County,4.5
2016,November,Nevada,Elko County,3.8
2016,November,Nevada,Lincoln County,4.9
2016,November,Nevada,Eureka County,3.7
2016,November,Nevada,Lander County,5.5
2016,November,Nevada,Mineral County,5.8
2016,November,Nevada,Douglas County,4.9
2016,November,Nevada,Esmeralda County,3.7
2016,November,Nevada,Washoe County,4.2
2016,November,Nevada,Storey County,4.9
2016,November,Nevada,Lyon County,6.2
2016,November,Nevada,Churchill County,4.5
2016,November,Nevada,White Pine County,4.2
2016,November,Nevada,Clark County,5.2
2016,November,Nevada,Pershing County,4.7
2016,November,Maine,Kennebec County,3.7
2016,November,Maine,Hancock County,4.8
2016,November,Maine,Androscoggin County,3.5
2016,November,Maine,Cumberland County,3.1
2016,November,Maine,Sagadahoc County,3.1
2016,November,Maine,Lincoln County,3.9
2016,November,Maine,Washington County,5.2
2016,November,Maine,York County,3.4
2016,November,Maine,Waldo County,3.9
2016,November,Maine,Penobscot County,4.2
2016,November,Maine,Franklin County,4.7
2016,November,Maine,Somerset County,5.4
2016,November,Maine,Oxford County,4.6
2016,November,Maine,Knox County,3.6
2016,November,Maine,Piscataquis County,5.6
2016,November,Maine,Aroostook County,5.7
