lat,lon,alt,date,device,os,version
40.8039474487,-73.9910430908,7.61777305603,2017-04-29 15:42:56,"iPhone7,2",10.2.1,1.1
40.799697876,-73.9945831299,8.10872459412,2017-04-29 16:40:32,"iPhone7,2",10.2.1,1.1
40.7851104736,-74.0029220581,13.6816120148,2017-04-29 16:44:48,"iPhone7,2",10.2.1,1.1
40.7727775574,-74.0142364502,8.92921829224,2017-04-29 16:51:12,"iPhone7,2",10.2.1,1.1
40.7598648071,-74.027130127,9.52742862701,2017-04-29 16:55:28,"iPhone7,2",10.2.1,1.1
40.757724762,-74.0025100708,9.92903327942,2017-04-29 17:01:52,"iPhone7,2",10.2.1,1.1
40.7564163208,-73.9917831421,15.6033172607,2017-04-29 17:08:16,"iPhone7,2",10.2.1,1.1
40.7498092651,-73.9880065918,15,2017-04-29 17:29:36,"iPhone7,2",10.2.1,1.1
40.7355270386,-73.9907073975,15,2017-04-29 17:36:00,"iPhone7,2",10.2.1,1.1
40.7299118042,-73.993637085,16.4185638428,2017-04-29 17:40:16,"iPhone7,2",10.2.1,1.1
40.7355613708,-73.9906921387,15,2017-04-30 00:04:16,"iPhone7,2",10.2.1,1.1
40.754611969,-73.986907959,16.9993648529,2017-04-30 00:10:40,"iPhone7,2",10.2.1,1.1
40.757019043,-73.9925842285,16.0436820984,2017-04-30 00:32:00,"iPhone7,2",10.2.1,1.1
40.760181427,-74.0269470215,10.4275379181,2017-04-30 00:36:16,"iPhone7,2",10.2.1,1.1
40.7670135498,-74.0161819458,4.63010025024,2017-04-30 00:42:40,"iPhone7,2",10.2.1,1.1
40.7787322998,-74.0106735229,5.50174331665,2017-04-30 00:46:56,"iPhone7,2",10.2.1,1.1
40.7970695496,-73.9966049194,6.40978622437,2017-04-30 00:51:12,"iPhone7,2",10.2.1,1.1
40.8037643433,-73.9905853271,6.9558391571,2017-04-30 00:57:36,"iPhone7,2",10.2.1,1.1
40.794921875,-73.9965896606,6.9593834877,2017-04-30 01:01:52,"iPhone7,2",10.2.1,1.1
40.7998886108,-73.9945602417,6.52303981781,2017-04-30 03:56:48,"iPhone7,2",10.2.1,1.1
40.8043479919,-73.990447998,6.30174541473,2017-04-30 04:03:12,"iPhone7,2",10.2.1,1.1
40.7794342041,-73.994682312,7.1396484375,2017-04-30 04:07:28,"iPhone7,2",10.2.1,1.1
40.803981781,-73.9911270142,7.71065139771,2017-04-30 04:13:52,"iPhone7,2",10.2.1,1.1
40.8140487671,-73.9901504517,58.6934204102,2017-04-30 15:57:52,"iPhone7,2",10.2.1,1.1
40.8297805786,-73.9800186157,68.0915374756,2017-04-30 16:04:16,"iPhone7,2",10.2.1,1.1
40.8433990479,-73.9794616699,91.3178329468,2017-04-30 16:08:32,"iPhone7,2",10.2.1,1.1
40.840259552,-73.9837341309,77.9143981934,2017-04-30 17:44:32,"iPhone7,2",10.2.1,1.1
40.8454437256,-74.0041732788,1.17596828938,2017-04-30 17:48:48,"iPhone7,2",10.2.1,1.1
40.849647522,-74.0018386841,6.42705821991,2017-04-30 18:03:44,"iPhone7,2",10.2.1,1.1
40.8508796692,-73.9956054688,23.3891639709,2017-04-30 18:08:00,"iPhone7,2",10.2.1,1.1
40.8469467163,-73.9985961914,23.5954589844,2017-04-30 18:14:24,"iPhone7,2",10.2.1,1.1
40.8443374634,-73.9936294556,35.2414855957,2017-04-30 19:29:04,"iPhone7,2",10.2.1,1.1
40.8291625977,-73.9938735962,72.1347732544,2017-04-30 19:35:28,"iPhone7,2",10.2.1,1.1
40.8147163391,-73.9898529053,62.5742454529,2017-04-30 19:39:44,"iPhone7,2",10.2.1,1.1
40.8036308289,-73.9906387329,7.38234567642,2017-04-30 19:44:00,"iPhone7,2",10.2.1,1.1
40.7963142395,-73.9965362549,8.51837253571,2017-04-30 21:15:44,"iPhone7,2",10.2.1,1.1
40.8020515442,-73.9936141968,9.25546360016,2017-05-01 03:33:20,"iPhone7,2",10.2.1,1.1
40.7973709106,-73.9957275391,5.42457056046,2017-05-01 12:26:40,"iPhone7,2",10.2.1,1.1
40.7803573608,-74.0091171265,11.1761617661,2017-05-01 12:30:56,"iPhone7,2",10.2.1,1.1
40.7691917419,-74.0164413452,8.17678451538,2017-05-01 12:37:20,"iPhone7,2",10.2.1,1.1
40.7595596313,-74.0243682861,6.7691526413,2017-05-01 12:41:36,"iPhone7,2",10.2.1,1.1
40.7651367188,-74.0233535767,6.75471305847,2017-05-01 12:45:52,"iPhone7,2",10.2.1,1.1
40.7551498413,-73.9983291626,6.6894068718,2017-05-01 12:52:16,"iPhone7,2",10.2.1,1.1
40.7565689087,-73.9920196533,14.4425401688,2017-05-01 12:58:40,"iPhone7,2",10.2.1,1.1
40.7492446899,-73.9881973267,15,2017-05-01 13:15:44,"iPhone7,2",10.2.1,1.1
40.730556488,-73.9925765991,15,2017-05-01 13:22:08,"iPhone7,2",10.2.1,1.1
40.735458374,-73.9906616211,13.2816467285,2017-05-01 19:54:40,"iPhone7,2",10.2.1,1.1
40.749420166,-73.9880905151,18.5500640869,2017-05-01 20:01:04,"iPhone7,2",10.2.1,1.1
40.7552261353,-73.9887466431,23.6009044647,2017-05-01 20:05:20,"iPhone7,2",10.2.1,1.1
40.7574310303,-73.9958267212,10.9555549622,2017-05-01 20:16:00,"iPhone7,2",10.2.1,1.1
40.7602233887,-74.0272903442,5.58109521866,2017-05-01 20:22:24,"iPhone7,2",10.2.1,1.1
40.768737793,-74.0167236328,3.77650499344,2017-05-01 20:26:40,"iPhone7,2",10.2.1,1.1
40.7834281921,-74.0068740845,5.8768453598,2017-05-01 20:33:04,"iPhone7,2",10.2.1,1.1
40.7990760803,-73.9948348999,5.95586109161,2017-05-01 20:37:20,"iPhone7,2",10.2.1,1.1
40.803981781,-73.9910430908,7.53284072876,2017-05-01 20:43:44,"iPhone7,2",10.2.1,1.1
40.8084144592,-73.9898071289,3.27359008789,2017-05-01 22:09:04,"iPhone7,2",10.2.1,1.1
40.8123092651,-73.9861984253,0.817138671875,2017-05-01 22:13:20,"iPhone7,2",10.2.1,1.1
40.8087081909,-73.9898147583,3.29098510742,2017-05-01 22:32:32,"iPhone7,2",10.2.1,1.1
40.8040771484,-73.9909439087,3.83425140381,2017-05-01 22:38:56,"iPhone7,2",10.2.1,1.1
40.8037757874,-73.9911804199,7.04055070877,2017-05-02 00:40:32,"iPhone7,2",10.2.1,1.1
40.7999000549,-73.9953765869,16.4139919281,2017-05-02 00:59:44,"iPhone7,2",10.2.1,1.1
40.8240699768,-74.0087280273,20.3780784607,2017-05-02 01:06:08,"iPhone7,2",10.2.1,1.1
40.8144721985,-74.0032806396,27.325460434,2017-05-02 01:42:24,"iPhone7,2",10.2.1,1.1
40.7995071411,-73.9969711304,49.2917060852,2017-05-02 01:46:40,"iPhone7,2",10.2.1,1.1
40.8042640686,-73.9903488159,6.41832685471,2017-05-02 01:53:04,"iPhone7,2",10.2.1,1.1
40.783908844,-73.9938812256,5.84897232056,2017-05-02 01:59:28,"iPhone7,2",10.2.1,1.1
40.8116531372,-73.9904556274,34.2440643311,2017-05-02 13:11:28,"iPhone7,2",10.2.1,1.1
40.828868866,-73.9900283813,81.317741394,2017-05-02 13:15:44,"iPhone7,2",10.2.1,1.1
40.8401489258,-73.9872055054,81.3235626221,2017-05-02 13:22:08,"iPhone7,2",10.2.1,1.1
40.8333396912,-73.9911880493,74.7594528198,2017-05-02 13:28:32,"iPhone7,2",10.2.1,1.1
40.8179016113,-73.9893951416,59.4459991455,2017-05-02 13:34:56,"iPhone7,2",10.2.1,1.1
40.8046951294,-73.9908294678,5.91114521027,2017-05-02 13:39:12,"iPhone7,2",10.2.1,1.1
40.8000717163,-73.9937057495,6.75229358673,2017-05-02 13:52:00,"iPhone7,2",10.2.1,1.1
40.7829437256,-74.0076522827,7.00518369675,2017-05-02 13:58:24,"iPhone7,2",10.2.1,1.1
40.7635002136,-73.9997940063,9.76923274994,2017-05-02 14:04:48,"iPhone7,2",10.2.1,1.1
40.7631988525,-74.0235061646,10.9352045059,2017-05-02 14:09:04,"iPhone7,2",10.2.1,1.1
40.7587509155,-74.0065383911,7.82106637955,2017-05-02 14:21:52,"iPhone7,2",10.2.1,1.1
40.7573394775,-73.9950714111,11.0993824005,2017-05-02 14:28:16,"iPhone7,2",10.2.1,1.1
40.7550392151,-73.98777771,25.3573684692,2017-05-02 14:41:04,"iPhone7,2",10.2.1,1.1
40.7279815674,-73.999168396,-7.78665161133,2017-05-02 20:07:28,"iPhone7,2",10.2.1,1.1
40.7424812317,-73.9984588623,5.99129295349,2017-05-02 20:24:32,"iPhone7,2",10.2.1,1.1
40.7543907166,-73.9872589111,5.99129295349,2017-05-02 20:30:56,"iPhone7,2",10.2.1,1.1
40.7598800659,-74.0031585693,5.99129295349,2017-05-02 20:48:00,"iPhone7,2",10.2.1,1.1
40.7562408447,-74.0246047974,5.99129295349,2017-05-02 20:56:32,"iPhone7,2",10.2.1,1.1
40.7716751099,-74.00806427,5.99129295349,2017-05-02 21:00:48,"iPhone7,2",10.2.1,1.1
40.7922286987,-73.9924240112,17.4652404785,2017-05-02 21:07:12,"iPhone7,2",10.2.1,1.1
40.8064537048,-73.9783859253,27.364074707,2017-05-02 21:11:28,"iPhone7,2",10.2.1,1.1
40.8037185669,-73.9909515381,6.17967319489,2017-05-02 21:15:44,"iPhone7,2",10.2.1,1.1
40.8081626892,-73.9899139404,22.8557739258,2017-05-02 23:00:16,"iPhone7,2",10.2.1,1.1
40.8138885498,-73.9825286865,37.7162628174,2017-05-02 23:06:40,"iPhone7,2",10.2.1,1.1
40.8115463257,-73.9876861572,16.6578674316,2017-05-02 23:17:20,"iPhone7,2",10.2.1,1.1
40.7868919373,-74.0026245117,35.3355407715,2017-05-02 23:21:36,"iPhone7,2",10.2.1,1.1
40.7708282471,-74.0176849365,69.329284668,2017-05-02 23:28:00,"iPhone7,2",10.2.1,1.1
40.7686958313,-74.0231628418,50.6944580078,2017-05-02 23:32:16,"iPhone7,2",10.2.1,1.1
40.7791900635,-74.0456085205,2.7262878418,2017-05-02 23:36:32,"iPhone7,2",10.2.1,1.1
40.7796096802,-74.0396347046,18.8619995117,2017-05-02 23:49:20,"iPhone7,2",10.2.1,1.1
40.7679367065,-74.0224914551,41.6921691895,2017-05-02 23:53:36,"iPhone7,2",10.2.1,1.1
40.778793335,-74.0113220215,3.73629760742,2017-05-02 23:57:52,"iPhone7,2",10.2.1,1.1
40.7926101685,-73.9982757568,4.32238769531,2017-05-03 00:04:16,"iPhone7,2",10.2.1,1.1
40.792678833,-73.9982147217,3.93783998489,2017-05-03 00:27:44,"iPhone7,2",10.2.1,1.1
40.7986068726,-73.9951629639,5.27359724045,2017-05-03 03:52:32,"iPhone7,2",10.2.1,1.1
40.8043518066,-73.9902114868,6.18542957306,2017-05-03 03:56:48,"iPhone7,2",10.2.1,1.1
40.8156547546,-73.9893875122,45.1925354004,2017-05-03 13:17:52,"iPhone7,2",10.2.1,1.1
40.8324127197,-73.9917144775,66.3555297852,2017-05-03 13:22:08,"iPhone7,2",10.2.1,1.1
40.8401412964,-73.9873275757,82.3553543091,2017-05-03 13:26:24,"iPhone7,2",10.2.1,1.1
40.8450317383,-73.986114502,90.5129699707,2017-05-03 13:37:04,"iPhone7,2",10.2.1,1.1
40.8497543335,-73.9708251953,83.090057373,2017-05-03 13:41:20,"iPhone7,2",10.2.1,1.1
40.8452377319,-73.9716567993,85.5418395996,2017-05-03 19:29:04,"iPhone7,2",10.2.1,1.1
40.8396682739,-73.987953186,79.6628723145,2017-05-03 19:33:20,"iPhone7,2",10.2.1,1.1
40.8297691345,-73.9934997559,80.0259933472,2017-05-03 19:50:24,"iPhone7,2",10.2.1,1.1
40.8076324463,-73.9910583496,31.6955680847,2017-05-03 19:56:48,"iPhone7,2",10.2.1,1.1
40.8136787415,-73.990272522,37,2017-05-04 13:26:24,"iPhone7,2",10.2.1,1.1
40.829662323,-73.9917373657,77.0134048462,2017-05-04 13:30:40,"iPhone7,2",10.2.1,1.1
40.8400421143,-73.9874038696,91.412689209,2017-05-04 13:37:04,"iPhone7,2",10.2.1,1.1
40.8445205688,-73.9864120483,85.357208252,2017-05-04 13:41:20,"iPhone7,2",10.2.1,1.1
40.8600921631,-73.9709014893,101.57711792,2017-05-04 13:45:36,"iPhone7,2",10.2.1,1.1
40.8609695435,-73.9705047607,97.9641876221,2017-05-04 14:06:56,"iPhone7,2",10.2.1,1.1
40.8552932739,-73.9708557129,48,2017-05-04 14:15:28,"iPhone7,2",10.2.1,1.1
40.8358764648,-73.9739532471,48,2017-05-04 14:21:52,"iPhone7,2",10.2.1,1.1
40.8246574402,-73.9737319946,10.2338514328,2017-05-04 14:32:32,"iPhone7,2",10.2.1,1.1
40.8207473755,-73.9772567749,8.85754394531,2017-05-04 14:58:08,"iPhone7,2",10.2.1,1.1
40.8043670654,-73.990447998,6.56021881104,2017-05-04 15:06:40,"iPhone7,2",10.2.1,1.1
40.8001556396,-73.9945297241,6.99311542511,2017-05-04 15:17:20,"iPhone7,2",10.2.1,1.1
40.792804718,-73.998008728,3.74980592728,2017-05-04 15:25:52,"iPhone7,2",10.2.1,1.1
40.8015632629,-73.9940948486,11.3536624908,2017-05-04 17:16:48,"iPhone7,2",10.2.1,1.1
40.8140983582,-73.9840774536,2.02694702148,2017-05-04 17:21:04,"iPhone7,2",10.2.1,1.1
40.804889679,-73.99269104,1.46655273438,2017-05-04 17:27:28,"iPhone7,2",10.2.1,1.1
40.7974891663,-73.995475769,5.01908254623,2017-05-04 17:46:40,"iPhone7,2",10.2.1,1.1
40.7831611633,-74.0070495605,34.2849693298,2017-05-04 17:50:56,"iPhone7,2",10.2.1,1.1
40.7636909485,-74.0213623047,3.46052575111,2017-05-04 17:57:20,"iPhone7,2",10.2.1,1.1
40.756893158,-74.0009307861,11.7227897644,2017-05-04 18:03:44,"iPhone7,2",10.2.1,1.1
40.7563858032,-73.9916000366,15.2885694504,2017-05-04 18:08:00,"iPhone7,2",10.2.1,1.1
40.749835968,-73.9879989624,15,2017-05-04 18:27:12,"iPhone7,2",10.2.1,1.1
40.7354698181,-73.9907073975,15,2017-05-04 18:31:28,"iPhone7,2",10.2.1,1.1
40.7298927307,-73.9935836792,16.1186847687,2017-05-04 18:37:52,"iPhone7,2",10.2.1,1.1
40.7358398438,-73.9906539917,12.401799202,2017-05-04 21:56:16,"iPhone7,2",10.2.1,1.1
40.7453575134,-73.9884262085,15,2017-05-04 22:02:40,"iPhone7,2",10.2.1,1.1
40.7543907166,-73.9868392944,20.3004894257,2017-05-04 22:06:56,"iPhone7,2",10.2.1,1.1
40.75938797,-74.0079650879,16.6546173096,2017-05-04 22:26:08,"iPhone7,2",10.2.1,1.1
40.7599182129,-74.0223312378,2.18472671509,2017-05-04 22:32:32,"iPhone7,2",10.2.1,1.1
40.7661018372,-74.0015716553,2.18472671509,2017-05-04 22:36:48,"iPhone7,2",10.2.1,1.1
40.7803192139,-73.9958648682,2.63550186157,2017-05-04 22:43:12,"iPhone7,2",10.2.1,1.1
40.7967453003,-73.9932022095,2.63550186157,2017-05-04 22:49:36,"iPhone7,2",10.2.1,1.1
40.8040351868,-73.9912185669,-8.38106918335,2017-05-04 23:04:32,"iPhone7,2",10.2.1,1.1
40.8084106445,-73.9897689819,5.02395629883,2017-05-05 14:38:56,"iPhone7,2",10.2.1,1.1
40.8329277039,-73.9724197388,5.12377929688,2017-05-05 14:43:12,"iPhone7,2",10.2.1,1.1
40.8407096863,-73.9700546265,5.17376232147,2017-05-05 14:53:52,"iPhone7,2",10.2.1,1.1
40.8235397339,-73.9756088257,12.4169282913,2017-05-05 14:58:08,"iPhone7,2",10.2.1,1.1
40.8046073914,-73.9927139282,4.44280338287,2017-05-05 15:04:32,"iPhone7,2",10.2.1,1.1
40.7975654602,-73.9956207275,4.96951723099,2017-05-05 15:28:00,"iPhone7,2",10.2.1,1.1
40.7799110413,-74.0093765259,5.56623363495,2017-05-05 15:32:16,"iPhone7,2",10.2.1,1.1
40.7597923279,-74.022354126,5.2773141861,2017-05-05 15:38:40,"iPhone7,2",10.2.1,1.1
40.7551994324,-73.9950866699,7.39386177063,2017-05-05 15:47:12,"iPhone7,2",10.2.1,1.1
40.7562446594,-73.9887924194,13.6629304886,2017-05-05 15:53:36,"iPhone7,2",10.2.1,1.1
40.7498283386,-73.9879989624,15,2017-05-05 16:00:00,"iPhone7,2",10.2.1,1.1
40.7307014465,-73.992805481,17.2043495178,2017-05-05 16:06:24,"iPhone7,2",10.2.1,1.1
40.7296257019,-73.9936065674,13.2515830994,2017-05-05 20:18:08,"iPhone7,2",10.2.1,1.1
40.7355651855,-73.9906692505,12.8887662888,2017-05-05 20:50:08,"iPhone7,2",10.2.1,1.1
40.7498016357,-73.987991333,15,2017-05-05 20:54:24,"iPhone7,2",10.2.1,1.1
40.7551689148,-73.9885787964,24.5075130463,2017-05-05 20:58:40,"iPhone7,2",10.2.1,1.1
40.7577629089,-73.9937133789,15.6070213318,2017-05-05 21:24:16,"iPhone7,2",10.2.1,1.1
40.7607879639,-74.0267333984,7.31228303909,2017-05-05 21:28:32,"iPhone7,2",10.2.1,1.1
40.761756897,-74.0207061768,5.96305942535,2017-05-05 21:34:56,"iPhone7,2",10.2.1,1.1
40.7741127014,-74.0131912231,24.1611232758,2017-05-05 21:39:12,"iPhone7,2",10.2.1,1.1
40.7925491333,-73.9981155396,4.98472499847,2017-05-05 21:43:28,"iPhone7,2",10.2.1,1.1
40.8037719727,-73.9914093018,5.81463479996,2017-05-05 21:49:52,"iPhone7,2",10.2.1,1.1
40.8085289001,-73.9915542603,32.5958595276,2017-05-05 23:23:44,"iPhone7,2",10.2.1,1.1
40.8279342651,-73.9807434082,69.854347229,2017-05-05 23:28:00,"iPhone7,2",10.2.1,1.1
40.847202301,-73.9779891968,91.8704833984,2017-05-05 23:34:24,"iPhone7,2",10.2.1,1.1
40.8273773193,-73.9517822266,37,2017-05-06 00:04:16,"iPhone7,2",10.2.1,1.1
40.8454551697,-73.9797515869,37,2017-05-06 00:08:32,"iPhone7,2",10.2.1,1.1
40.8396492004,-73.970664978,93.4620513916,2017-05-06 00:32:00,"iPhone7,2",10.2.1,1.1
40.8454818726,-73.9797821045,86.7852172852,2017-05-06 00:38:24,"iPhone7,2",10.2.1,1.1
40.8274841309,-73.9519577026,82.7407684326,2017-05-06 01:57:20,"iPhone7,2",10.2.1,1.1
40.8452949524,-73.9809341431,83.6801147461,2017-05-06 02:14:24,"iPhone7,2",10.2.1,1.1
40.8344306946,-73.9838104248,37,2017-05-06 02:20:48,"iPhone7,2",10.2.1,1.1
40.8130874634,-73.9905853271,42.7286949158,2017-05-06 02:25:04,"iPhone7,2",10.2.1,1.1
40.8038711548,-73.9908828735,6.93879413605,2017-05-06 02:29:20,"iPhone7,2",10.2.1,1.1
40.8083992004,-73.9897766113,10.7271728516,2017-05-07 15:38:40,"iPhone7,2",10.2.1,1.1
40.8262481689,-73.9738693237,3.76477050781,2017-05-07 15:45:04,"iPhone7,2",10.2.1,1.1
40.8398933411,-73.9762496948,73.8084716797,2017-05-07 15:49:20,"iPhone7,2",10.2.1,1.1
40.8510780334,-73.9686813354,89.8857421875,2017-05-07 18:20:48,"iPhone7,2",10.2.1,1.1
40.8140602112,-73.9828796387,37,2017-05-07 18:31:28,"iPhone7,2",10.2.1,1.1
40.80991745,-73.9894485474,9.1541595459,2017-05-07 18:42:08,"iPhone7,2",10.2.1,1.1
40.8041648865,-73.9904251099,6.4188041687,2017-05-07 18:48:32,"iPhone7,2",10.2.1,1.1
40.8008956909,-73.9947052002,15.7311306,2017-05-07 21:11:28,"iPhone7,2",10.2.1,1.1
40.8062171936,-73.9915313721,7.83817243576,2017-05-07 21:17:52,"iPhone7,2",10.2.1,1.1
40.8169212341,-73.9806594849,16.6560745239,2017-05-07 21:22:08,"iPhone7,2",10.2.1,1.1
40.8208465576,-73.9773712158,9.73030376434,2017-05-07 23:02:24,"iPhone7,2",10.2.1,1.1
40.8069877625,-73.9908065796,11.999001503,2017-05-07 23:06:40,"iPhone7,2",10.2.1,1.1
40.8110466003,-73.9879760742,10.6466369629,2017-05-08 14:32:32,"iPhone7,2",10.2.1,1.1
40.8351745605,-73.9711685181,11.13671875,2017-05-08 14:36:48,"iPhone7,2",10.2.1,1.1
40.8761444092,-73.9508132935,110.380065918,2017-05-08 14:41:04,"iPhone7,2",10.2.1,1.1
40.9120407104,-73.9350738525,126.093757629,2017-05-08 14:47:28,"iPhone7,2",10.2.1,1.1
40.9463233948,-73.9230117798,133.049423218,2017-05-08 14:51:44,"iPhone7,2",10.2.1,1.1
40.9724082947,-73.947479248,17.050151825,2017-05-08 14:56:00,"iPhone7,2",10.2.1,1.1
40.9691429138,-73.952003479,16.7360649109,2017-05-08 15:23:44,"iPhone7,2",10.2.1,1.1
40.9461631775,-73.9247665405,85.9083862305,2017-05-08 15:28:00,"iPhone7,2",10.2.1,1.1
40.9097175598,-73.9273681641,82.6514892578,2017-05-08 15:32:16,"iPhone7,2",10.2.1,1.1
40.8539161682,-73.9637145996,48,2017-05-08 15:38:40,"iPhone7,2",10.2.1,1.1
40.8510971069,-73.9498519897,19.9944152832,2017-05-08 15:42:56,"iPhone7,2",10.2.1,1.1
40.8520698547,-73.9725799561,81.7563552856,2017-05-08 15:47:12,"iPhone7,2",10.2.1,1.1
40.8534011841,-73.9663543701,73.7180099487,2017-05-08 16:08:32,"iPhone7,2",10.2.1,1.1
40.8230667114,-73.9757232666,6.13919734955,2017-05-08 16:12:48,"iPhone7,2",10.2.1,1.1
40.8064994812,-73.9892654419,9.04582500458,2017-05-08 16:19:12,"iPhone7,2",10.2.1,1.1
40.8111915588,-73.9878158569,14.1625900269,2017-05-08 20:09:36,"iPhone7,2",10.2.1,1.1
40.834400177,-73.9720458984,5.26901340485,2017-05-08 20:13:52,"iPhone7,2",10.2.1,1.1
40.8545341492,-73.9644927979,79.1699523926,2017-05-08 20:18:08,"iPhone7,2",10.2.1,1.1
40.8517456055,-74.0153961182,7.20123291016,2017-05-08 20:24:32,"iPhone7,2",10.2.1,1.1
40.7809562683,-74.0558853149,9.16598510742,2017-05-08 20:28:48,"iPhone7,2",10.2.1,1.1
40.7422065735,-74.1225204468,32.7681274414,2017-05-08 20:33:04,"iPhone7,2",10.2.1,1.1
40.7115707397,-74.1686859131,-4.34698486328,2017-05-08 20:39:28,"iPhone7,2",10.2.1,1.1
40.6876487732,-74.1824111938,12.684044838,2017-05-08 20:43:44,"iPhone7,2",10.2.1,1.1
40.6876602173,-74.1817703247,15.1717777252,2017-05-08 21:11:28,"iPhone7,2",10.2.1,1.1
40.6712913513,-74.1788024902,6.44408226013,2017-05-08 23:36:32,"iPhone7,2",10.2.1,1.1
40.6866073608,-74.1801147461,10.3157815933,2017-05-08 23:42:56,"iPhone7,2",10.2.1,1.1
32.7493476868,-117.197807312,0,2017-05-09 05:07:12,"iPhone7,2",10.2.1,1.1
32.745223999,-117.179489136,33,2017-05-09 05:15:44,"iPhone7,2",10.2.1,1.1
32.7328262329,-117.197998047,1.96867620945,2017-05-09 05:22:08,"iPhone7,2",10.2.1,1.1
32.7289352417,-117.19052887,0.35890224576,2017-05-09 05:49:52,"iPhone7,2",10.2.1,1.1
32.734828949,-117.178070068,-4.30328369141,2017-05-09 05:56:16,"iPhone7,2",10.2.1,1.1
32.7391929626,-117.180023193,8.13923072815,2017-05-09 06:49:36,"iPhone7,2",10.2.1,1.1
32.7499580383,-117.195915222,-0.352416992188,2017-05-09 06:56:00,"iPhone7,2",10.2.1,1.1
32.7639198303,-117.157661438,-7.44933366776,2017-05-09 07:00:16,"iPhone7,2",10.2.1,1.1
32.7654533386,-117.152603149,20.4809570312,2017-05-09 15:13:04,"iPhone7,2",10.2.1,1.1
32.7936096191,-117.149520874,84.5622558594,2017-05-09 15:19:28,"iPhone7,2",10.2.1,1.1
32.8542671204,-117.120429993,131.278503418,2017-05-09 15:23:44,"iPhone7,2",10.2.1,1.1
32.916633606,-117.114486694,156.390625,2017-05-09 15:28:00,"iPhone7,2",10.2.1,1.1
32.9187049866,-117.122032166,134,2017-05-09 15:34:24,"iPhone7,2",10.2.1,1.1
32.9167137146,-117.117172241,148.101501465,2017-05-09 16:08:32,"iPhone7,2",10.2.1,1.1
32.8517608643,-117.124053955,128.534606934,2017-05-09 16:14:56,"iPhone7,2",10.2.1,1.1
32.7809944153,-117.139099121,62.0267944336,2017-05-09 16:19:12,"iPhone7,2",10.2.1,1.1
32.7677345276,-117.150672913,20.7717609406,2017-05-09 16:23:28,"iPhone7,2",10.2.1,1.1
32.767780304,-117.15045929,29.2077255249,2017-05-09 16:27:44,"iPhone7,2",10.2.1,1.1
32.7644615173,-117.15410614,5.78762817383,2017-05-09 16:51:12,"iPhone7,2",10.2.1,1.1
32.76222229,-117.159835815,22.8179607391,2017-05-09 16:55:28,"iPhone7,2",10.2.1,1.1
32.7643013,-117.155044556,17.2999992371,2017-05-09 19:14:08,"iPhone7,2",10.2.1,1.1
32.7605018616,-117.169616699,13.8000001907,2017-05-09 19:20:32,"iPhone7,2",10.2.1,1.1
32.7464103699,-117.151687622,91.5999984741,2017-05-09 19:24:48,"iPhone7,2",10.2.1,1.1
32.7368774414,-117.148475647,94.0999984741,2017-05-09 19:29:04,"iPhone7,2",10.2.1,1.1
32.7355575562,-117.148590088,87.8547286987,2017-05-09 20:54:24,"iPhone7,2",10.2.1,1.1
32.7334289551,-117.158699036,77.5419082642,2017-05-09 21:47:44,"iPhone7,2",10.2.1,1.1
32.7317352295,-117.150291443,76.9621582031,2017-05-09 22:06:56,"iPhone7,2",10.2.1,1.1
32.7344245911,-117.154815674,83.6304779053,2017-05-09 22:34:40,"iPhone7,2",10.2.1,1.1
32.7391777039,-117.151229858,84.9169540405,2017-05-09 22:47:28,"iPhone7,2",10.2.1,1.1
32.7335891724,-117.149749756,82.0304260254,2017-05-09 23:21:36,"iPhone7,2",10.2.1,1.1
32.7386741638,-117.148338318,88.8955993652,2017-05-10 00:23:28,"iPhone7,2",10.2.1,1.1
32.7412071228,-117.153305054,88.169052124,2017-05-10 00:27:44,"iPhone7,2",10.2.1,1.1
32.7481842041,-117.155296326,89.1950531006,2017-05-10 00:32:00,"iPhone7,2",10.2.1,1.1
32.7520561218,-117.158111572,67.2244720459,2017-05-10 00:53:20,"iPhone7,2",10.2.1,1.1
32.8139610291,-117.15738678,115.634353638,2017-05-10 00:57:36,"iPhone7,2",10.2.1,1.1
32.8241882324,-117.154594421,126.109146118,2017-05-10 01:01:52,"iPhone7,2",10.2.1,1.1
32.8236198425,-117.149230957,127.5,2017-05-10 02:25:04,"iPhone7,2",10.2.1,1.1
32.7712593079,-117.161560059,13.5,2017-05-10 02:29:20,"iPhone7,2",10.2.1,1.1
32.7631568909,-117.160217285,12.3999996185,2017-05-10 02:33:36,"iPhone7,2",10.2.1,1.1
32.7642974854,-117.154960632,13,2017-05-10 18:25:04,"iPhone7,2",10.2.1,1.1
32.758430481,-117.204566956,5.09999990463,2017-05-10 18:29:20,"iPhone7,2",10.2.1,1.1
32.7225112915,-117.149490356,46.9000015259,2017-05-10 18:33:36,"iPhone7,2",10.2.1,1.1
32.7070732117,-117.160377502,6.69999980927,2017-05-10 18:40:00,"iPhone7,2",10.2.1,1.1
32.7104034424,-117.164009094,8,2017-05-10 18:44:16,"iPhone7,2",10.2.1,1.1
32.7103614807,-117.17099762,5.40000009537,2017-05-10 18:48:32,"iPhone7,2",10.2.1,1.1
32.7070884705,-117.160850525,6.90000009537,2017-05-10 18:52:48,"iPhone7,2",10.2.1,1.1
32.7116661072,-117.160140991,16.2999992371,2017-05-10 18:59:12,"iPhone7,2",10.2.1,1.1
